,Tag No.,report_date,Miles,Tagged_State,Tagged_Date,Reported_State,Reported_Country,Reported_Date
864,ACI738,"03-06-02 El Rosario, MICH, MX",1604.0,IA,09-04-01,MICH,MX,03-06-02
865,ACI604,"03-01-02 El Rosario, MICH, MX",1604.0,IA,09-04-01,MICH,MX,03-01-02
866,ACI618,"03-01-02 El Rosario, MICH, MX",1604.0,IA,09-04-01,MICH,MX,03-01-02
867,ACI659,"02-18-02 El Rosario, MICH, MX",1604.0,IA,09-04-01,MICH,MX,02-18-02
868,ACI320,"03-13-02 El Rosario, MICH, MX",1604.0,IA,08-31-01,MICH,MX,03-13-02
869,ACI176,"02-21-02 El Rosario, MICH, MX",1604.0,IA,08-05-01,MICH,MX,02-21-02
870,300TT,"01-24-02 El Rosario, MICH, MX",1600.0,IN,09-17-01,MICH,MX,01-24-02
871,ACC147,"03-04-02 El Rosario, MICH, MX",1600.0,IN,09-17-01,MICH,MX,03-04-02
872,ACH863,"03-06-02 Sierra Chincua, MICH, MX",1600.0,IA,09-05-01,MICH,MX,03-06-02
873,ACH955,"03-04-02 Sierra Chincua, MICH, MX",1600.0,IA,09-05-01,MICH,MX,03-04-02
874,ACI707,"03-04-02 Sierra Chincua, MICH, MX",1600.0,IA,09-04-01,MICH,MX,03-04-02
875,ACI446,"03-06-02 Sierra Chincua, MICH, MX",1600.0,IA,09-01-01,MICH,MX,03-06-02
876,ACI332,"03-06-02 Sierra Chincua, MICH, MX",1600.0,IA,08-31-01,MICH,MX,03-06-02
877,ACI201,"03-12-02 El Rosario, MICH, MX",1599.0,IA,09-05-01,MICH,MX,03-12-02
878,AIE001,"03-08-02 Sierra Chincua, MICH, MX",1599.0,IA,09-15-01,MICH,MX,03-08-02
879,AEA794,"02-11-02 El Rosario, MICH, MX",1597.0,IL,09-02-01,MICH,MX,02-11-02
880,ACN031,"03-03-02 Cerro Pelon, MICH, MX",1597.0,IA,09-06-01,MICH,MX,03-03-02
881,AGG914,"03-03-02 Cerro Pelon, MICH, MX",1596.0,IA,09-01-01,MICH,MX,03-03-02
882,SJ644,"03-03-02 Cerro Pelon, MICH, MX",1595.0,IA,09-06-01,MICH,MX,03-03-02
883,ACM924,"02-21-02 El Rosario, MICH, MX",1593.0,IA,09-05-01,MICH,MX,02-21-02
884,ACG865,"02-21-02 El Rosario, MICH, MX",1592.0,IA,09-05-01,MICH,MX,02-21-02
885,RX454,"01-11-02 El Rosario, MICH, MX",1592.0,IA,09-14-97,MICH,MX,01-11-02
886,ACH061,"03-04-02 El Rosario, MICH, MX",1591.0,IA,09-06-01,MICH,MX,03-04-02
887,ACH058,"03-04-02 El Rosario, MICH, MX",1591.0,IA,09-05-01,MICH,MX,03-04-02
888,ACH054,"01-20-02 El Rosario, MICH, MX",1591.0,IA,09-04-01,MICH,MX,01-20-02
889,ACM675,"01-21-02 El Rosario, MICH, MX",1590.0,IA,09-07-01,MICH,MX,01-21-02
890,ACM764,"03-09-02 El Rosario, MICH, MX",1587.0,IA,09-05-01,MICH,MX,03-09-02
891,ACM811,"02-20-02 El Rosario, MICH, MX",1587.0,IA,09-02-01,MICH,MX,02-20-02
892,AGQ547,"01-21-02 El Rosario, MICH, MX",1586.0,IL,09-06-01,MICH,MX,01-21-02
893,ACH056,"03-08-02 Sierra Chincua, MICH, MX",1586.0,IA,09-05-01,MICH,MX,03-08-02
894,ACH468,"03-13-02 El Rosario, MICH, MX",1584.0,IA,09-13-01,MICH,MX,03-13-02
895,ACH498,"02-28-02 El Rosario, MICH, MX",1584.0,IA,09-13-01,MICH,MX,02-28-02
896,ACH331,"02-13-02 El Rosario, MICH, MX",1584.0,IA,09-10-01,MICH,MX,02-13-02
897,ACH321,"02-15-02 El Rosario, MICH, MX",1584.0,IA,09-10-01,MICH,MX,02-15-02
898,ACH305,"01-11-02 El Rosario, MICH, MX",1584.0,IA,09-08-01,MICH,MX,01-11-02
899,ACH286,"01-06-02 El Rosario, MICH, MX",1584.0,IA,09-08-01,MICH,MX,01-06-02
900,AGQ483,"03-04-02 El Rosario, MICH, MX",1584.0,IL,09-08-01,MICH,MX,03-04-02
901,AGQ462,"02-18-02 El Rosario, MICH, MX",1584.0,IL,09-08-01,MICH,MX,02-18-02
902,AGQ446,"02-13-02 El Rosario, MICH, MX",1584.0,IL,09-05-01,MICH,MX,02-13-02
903,410ZX,"03-09-02 El Rosario, MICH, MX",1582.0,IA,09-02-01,MICH,MX,03-09-02
904,ACN042,"01-21-02 El Rosario, MICH, MX",1581.0,IA,09-06-01,MICH,MX,01-21-02
905,ACH261,"03-19-02 Sierra Chincua, MICH, MX",1580.0,IA,09-06-01,MICH,MX,03-19-02
906,ACH202,"03-06-02 Sierra Chincua, MICH, MX",1580.0,IA,09-04-01,MICH,MX,03-06-02
907,AGG940,"03-13-02 El Rosario, MICH, MX",1580.0,IA,09-03-01,MICH,MX,03-13-02
908,AGG972,"02-18-02 El Rosario, MICH, MX",1580.0,IA,09-03-01,MICH,MX,02-18-02
909,AGG916,"01-11-02 El Rosario, MICH, MX",1580.0,IA,09-02-01,MICH,MX,01-11-02
910,AHR577,"02-26-02 El Rosario, MICH, MX",1579.0,IA,09-05-01,MICH,MX,02-26-02
911,AHR326,"02-11-02 El Rosario, MICH, MX",1579.0,IA,09-05-01,MICH,MX,02-11-02
912,AHR391,"02-26-02 El Rosario, MICH, MX",1579.0,IA,09-05-01,MICH,MX,02-26-02
913,AHR475,"02-20-02 El Rosario, MICH, MX",1579.0,IA,09-05-01,MICH,MX,02-20-02
914,ACO115,"01-20-02 El Rosario, MICH, MX",1579.0,IA,08-30-01,MICH,MX,01-20-02
915,ACO265,"02-13-02 El Rosario, MICH, MX",1579.0,IA,09-07-01,MICH,MX,02-13-02
916,ACO066,"02-13-02 El Rosario, MICH, MX",1579.0,IA,09-01-01,MICH,MX,02-13-02
917,ACO061,"02-16-02 El Rosario, MICH, MX",1579.0,IA,08-29-01,MICH,MX,02-16-02
918,SJ669,"03-09-02 El Rosario, MICH, MX",1579.0,IA,09-06-01,MICH,MX,03-09-02
919,SJ666,"03-09-02 El Rosario, MICH, MX",1579.0,IA,09-06-01,MICH,MX,03-09-02
920,AHR403,"03-08-02 El Rosario, MICH, MX",1579.0,IA,09-05-01,MICH,MX,03-08-02
921,AHR605,"03-08-02 El Rosario, MICH, MX",1579.0,IA,09-05-01,MICH,MX,03-08-02
922,AHR269,"03-12-02 El Rosario, MICH, MX",1579.0,IA,09-04-01,MICH,MX,03-12-02
923,AHR248,"03-12-02 El Rosario, MICH, MX",1579.0,IA,09-04-01,MICH,MX,03-12-02
924,AHR125,"03-01-02 El Rosario, MICH, MX",1579.0,IA,09-04-01,MICH,MX,03-01-02
925,AHR289,"02-18-02 El Rosario, MICH, MX",1579.0,IA,09-05-01,MICH,MX,02-18-02
926,AHR231,"02-21-02 El Rosario, MICH, MX",1579.0,IA,09-04-01,MICH,MX,02-21-02
927,AHR222,"02-26-02 El Rosario, MICH, MX",1579.0,IA,09-04-01,MICH,MX,02-26-02
928,AHR212,"02-21-02 El Rosario, MICH, MX",1579.0,IA,09-04-01,MICH,MX,02-21-02
929,AHR372,"01-20-02 El Rosario, MICH, MX",1579.0,IA,09-05-01,MICH,MX,01-20-02
930,AHR600,"02-18-02 El Rosario, MICH, MX",1579.0,IA,09-05-01,MICH,MX,02-18-02
931,SJ626,"02-26-02 El Rosario, MICH, MX",1579.0,IA,09-06-01,MICH,MX,02-26-02
932,AHR161,"02-28-02 El Rosario, MICH, MX",1579.0,IA,09-04-01,MICH,MX,02-28-02
933,AHR362,"02-18-02 El Rosario, MICH, MX",1579.0,IA,09-05-01,MICH,MX,02-18-02
934,AHR500,"02-28-02 El Rosario, MICH, MX",1579.0,IA,09-05-01,MICH,MX,02-28-02
935,AHR556,"02-18-02 El Rosario, MICH, MX",1579.0,IA,09-05-01,MICH,MX,02-18-02
936,403ZX,"02-28-02 El Rosario, MICH, MX",1578.0,IA,09-02-01,MICH,MX,02-28-02
937,AHP785,"02-26-02 El Rosario, MICH, MX",1578.0,NC,09-16-01,MICH,MX,02-26-02
938,ABL927,"02-28-02 El Rosario, MICH, MX",1578.0,NC,08-28-01,MICH,MX,02-28-02
939,ACO155,"03-06-02 Sierra Chincua, MICH, MX",1575.0,IA,08-30-01,MICH,MX,03-06-02
940,AHR506,"02-27-02 Sierra Chincua, MICH, MX",1575.0,IA,09-05-01,MICH,MX,02-27-02
941,AHR471,"02-20-02 Sierra Chincua, MICH, MX",1575.0,IA,09-05-01,MICH,MX,02-20-02
942,AED386,"02-26-02 El Rosario, MICH, MX",1575.0,IL,09-23-01,MICH,MX,02-26-02
943,AED314,"03-01-02 El Rosario, MICH, MX",1575.0,IL,09-10-01,MICH,MX,03-01-02
944,AED279,"03-09-02 El Rosario, MICH, MX",1575.0,IL,09-08-01,MICH,MX,03-09-02
945,AED271,"02-11-02 El Rosario, MICH, MX",1575.0,IL,09-06-01,MICH,MX,02-11-02
946,AED207,"03-01-02 El Rosario, MICH, MX",1575.0,IL,08-31-01,MICH,MX,03-01-02
947,ACO021,"01-20-02 El Rosario, MICH, MX",1574.0,IA,09-05-01,MICH,MX,01-20-02
948,ACT588,"03-03-02 Cerro Pelon, MICH, MX",1573.0,IA,09-18-01,MICH,MX,03-03-02
949,AHQ882,"03-03-02 Cerro Pelon, MICH, MX",1571.0,IA,09-13-01,MICH,MX,03-03-02
950,AED351,"02-20-02 Sierra Chincua, MICH, MX",1571.0,IL,09-20-01,MICH,MX,02-20-02
951,AHQ804,"03-09-02 El Rosario, MICH, MX",1570.0,IA,09-12-01,MICH,MX,03-09-02
952,ACI790,"03-08-02 El Rosario, MICH, MX",1569.0,IA,09-11-01,MICH,MX,03-08-02
953,ACI785,"03-04-02 El Rosario, MICH, MX",1569.0,IA,09-11-01,MICH,MX,03-04-02
954,ACI755,"01-20-02 El Rosario, MICH, MX",1569.0,IA,09-11-01,MICH,MX,01-20-02
955,ABL939,"02-26-02 El Rosario, MICH, MX",1568.0,NC,09-19-01,MICH,MX,02-26-02
956,ACO223,"02-26-02 El Rosario, MICH, MX",1566.0,IA,09-07-01,MICH,MX,02-26-02
957,ACJ127,"03-04-02 El Rosario, MICH, MX",1563.0,IA,09-01-01,MICH,MX,03-04-02
958,ACJ040,"03-13-02 El Rosario, MICH, MX",1563.0,IA,09-14-01,MICH,MX,03-13-02
959,ACJ048,"02-21-02 El Rosario, MICH, MX",1563.0,IA,09-14-01,MICH,MX,02-21-02
960,ACI945,"01-20-02 El Rosario, MICH, MX",1563.0,IA,09-19-01,MICH,MX,01-20-02
961,ACI942,"02-27-02 Sierra Chincua, MICH, MX",1563.0,IA,09-17-01,MICH,MX,02-27-02
962,ACI914,"02-18-02 El Rosario, MICH, MX",1563.0,IA,09-01-01,MICH,MX,02-18-02
963,AFZ593,"03-12-02 El Rosario, MICH, MX",1563.0,IA,08-28-01,MICH,MX,03-12-02
964,AFZ596,"02-13-02 El Rosario, MICH, MX",1563.0,IA,08-28-01,MICH,MX,02-13-02
965,AFZ544,"02-26-02 El Rosario, MICH, MX",1563.0,IA,08-24-01,MICH,MX,02-26-02
966,ACJ243,"01-06-02 El Rosario, MICH, MX",1563.0,IA,09-01-01,MICH,MX,01-06-02
967,ACI968,"03-06-02 Sierra Chincua, MICH, MX",1559.0,IA,09-15-01,MICH,MX,03-06-02
968,ACI962,"03-01-02 Sierra Chincua, MICH, MX",1559.0,IA,09-08-01,MICH,MX,03-01-02
969,ACJ240,"01-06-02 Sierra Chincua, MICH, MX",1559.0,IA,09-01-01,MICH,MX,01-06-02
970,ACT649,"02-26-02 El Rosario, MICH, MX",1559.0,IA,,MICH,MX,02-26-02
971,ACT561,"02-16-02 El Rosario, MICH, MX",1559.0,IA,09-20-01,MICH,MX,02-16-02
972,ACJ065,"02-26-02 Sierra Chincua, MICH, MX",1559.0,IA,09-14-01,MICH,MX,02-26-02
973,AHQ880,"02-26-02 El Rosario, MICH, MX",1556.0,IA,09-13-01,MICH,MX,02-26-02
974,AHQ864,"02-11-02 El Rosario, MICH, MX",1556.0,IA,09-12-01,MICH,MX,02-11-02
975,AIN089,"03-12-02 El Rosario, MICH, MX",1555.0,IA,09-05-01,MICH,MX,03-12-02
976,AIN050,"03-09-02 El Rosario, MICH, MX",1555.0,IA,09-05-01,MICH,MX,03-09-02
977,AIN117,"03-01-02 El Rosario, MICH, MX",1555.0,IA,09-05-01,MICH,MX,03-01-02
978,AIN104,"02-26-02 El Rosario, MICH, MX",1555.0,IA,09-05-01,MICH,MX,02-26-02
979,AIN075,"02-26-02 El Rosario, MICH, MX",1555.0,IA,09-05-01,MICH,MX,02-26-02
980,AIN096,"02-26-02 El Rosario, MICH, MX",1555.0,IA,09-05-01,MICH,MX,02-26-02
981,AIN029,"02-21-02 El Rosario, MICH, MX",1555.0,IA,09-05-01,MICH,MX,02-21-02
982,AEN258,"02-16-02 El Rosario, MICH, MX",1554.0,NE,09-09-01,MICH,MX,02-16-02
983,AEN221,"03-09-02 El Rosario, MICH, MX",1554.0,NE,09-08-01,MICH,MX,03-09-02
984,AEN186,"02-26-02 El Rosario, MICH, MX",1554.0,NE,09-06-01,MICH,MX,02-26-02
985,ACT621,"03-04-02 Sierra Chincua, MICH, MX",1554.0,IA,09-18-01,MICH,MX,03-04-02
986,AED906,"03-03-02 Cerro Pelon, MICH, MX",1554.0,IL,09-11-01,MICH,MX,03-03-02
987,AHQ856,"02-26-02 Sierra Chincua, MICH, MX",1551.0,IA,09-11-01,MICH,MX,02-26-02
988,AEC661,"03-09-02 El Rosario, MICH, MX",1550.0,IL,09-21-01,MICH,MX,03-09-02
989,AEC586,"01-21-02 El Rosario, MICH, MX",1550.0,IL,09-11-01,MICH,MX,01-21-02
990,AHD469,"01-20-02 El Rosario, MICH, MX",1548.0,SC,10-27-01,MICH,MX,01-20-02
991,AER659,"01-11-02 El Rosario, MICH, MX",1547.0,NE,09-11-01,MICH,MX,01-11-02
992,AER642,"03-13-02 El Rosario, MICH, MX",1547.0,NE,09-12-01,MICH,MX,03-13-02
993,AER803,"02-13-02 El Rosario, MICH, MX",1547.0,NE,09-11-01,MICH,MX,02-13-02
994,AER630,"02-26-02 El Rosario, MICH, MX",1547.0,NE,09-11-01,MICH,MX,02-26-02
995,AER745,"02-20-02 El Rosario, MICH, MX",1547.0,NE,09-11-01,MICH,MX,02-20-02
996,AER898,"02-11-02 El Rosario, MICH, MX",1547.0,NE,09-12-01,MICH,MX,02-11-02
997,AER900,"02-26-02 El Rosario, MICH, MX",1547.0,NE,09-13-01,MICH,MX,02-26-02
998,AER692,"02-26-02 El Rosario, MICH, MX",1547.0,NE,09-11-01,MICH,MX,02-26-02
999,AER676,"03-04-02 El Rosario, MICH, MX",1547.0,NE,09-11-01,MICH,MX,03-04-02
1000,AER612,"01-11-02 El Rosario, MICH, MX",1547.0,NE,09-12-01,MICH,MX,01-11-02
1001,AEC677,"03-01-02 Sierra Chincua, MICH, MX",1546.0,IL,09-21-01,MICH,MX,03-01-02
1002,AGH550,"02-11-02 El Rosario, MICH, MX",1546.0,IA,08-28-01,MICH,MX,02-11-02
1003,721QC,"02-26-02 Sierra Chincua, MICH, MX",1545.0,SC,10-18-01,MICH,MX,02-26-02
1004,AIR299,"02-26-02 El Rosario, MICH, MX",1545.0,IL,09-22-01,MICH,MX,02-26-02
1005,AHS767,"02-26-02 El Rosario, MICH, MX",1545.0,IL,09-12-01,MICH,MX,02-26-02
1006,AHS730,"02-20-02 El Rosario, MICH, MX",1545.0,IL,09-08-01,MICH,MX,02-20-02
1007,AER908,"03-04-02 Sierra Chincua, MICH, MX",1543.0,NE,09-13-01,MICH,MX,03-04-02
1008,AED956,"02-26-02 El Rosario, MICH, MX",1540.0,IL,09-14-01,MICH,MX,02-26-02
1009,AED948,"02-13-02 El Rosario, MICH, MX",1540.0,IL,09-12-01,MICH,MX,02-13-02
1010,AEE012,"03-04-02 El Rosario, MICH, MX",1540.0,IL,09-15-01,MICH,MX,03-04-02
1011,ACG970,"02-26-02 El Rosario, MICH, MX",1539.0,IA,09-10-01,MICH,MX,02-26-02
1012,AFM825,"02-26-02 Sierra Chincua, MICH, MX",1538.0,WY,08-26-01,MICH,MX,02-26-02
1013,ACG911,"02-21-02 El Rosario, MICH, MX",1532.0,IA,09-04-01,MICH,MX,02-21-02
1014,ACH020,"01-21-02 El Rosario, MICH, MX",1532.0,IA,09-06-01,MICH,MX,01-21-02
1015,AGH868,"03-13-02 El Rosario, MICH, MX",1531.0,IA,09-21-01,MICH,MX,03-13-02
1016,AGH795,"03-08-02 El Rosario, MICH, MX",1531.0,IA,09-12-01,MICH,MX,03-08-02
1017,AGH664,"03-09-02 El Rosario, MICH, MX",1531.0,IA,09-10-01,MICH,MX,03-09-02
1018,AGH679,"02-28-02 El Rosario, MICH, MX",1531.0,IA,09-10-01,MICH,MX,02-28-02
1019,AGH633,"02-20-02 El Rosario, MICH, MX",1531.0,IA,09-09-01,MICH,MX,02-20-02
1020,AGH360,"03-12-02 El Rosario, MICH, MX",1531.0,IA,09-20-01,MICH,MX,03-12-02
1021,AGE384,"03-12-02 El Rosario, MICH, MX",1531.0,IA,09-08-01,MICH,MX,03-12-02
1022,ACP279,"03-03-02 Cerro Pelon, MICH, MX",1528.0,IA,09-18-01,MICH,MX,03-03-02
1023,ACO905,"03-03-02 Cerro Pelon, MICH, MX",1528.0,IA,09-16-01,MICH,MX,03-03-02
1024,AGH657,"03-01-02 Sierra Chincua, MICH, MX",1526.0,IA,09-10-01,MICH,MX,03-01-02
1025,AGH704,"02-26-02 Sierra Chincua, MICH, MX",1526.0,IA,08-10-01,MICH,MX,02-26-02
1026,AED853,"03-06-02 Sierra Chincua, MICH, MX",1526.0,IL,09-02-01,MICH,MX,03-06-02
1027,PD020,"01-11-02 El Rosario, MICH, MX",1519.0,NE,09-17-97,MICH,MX,01-11-02
1028,ACP060,"02-13-02 El Rosario, MICH, MX",1512.0,IA,09-30-01,MICH,MX,02-13-02
1029,ACO891,"02-18-02 El Rosario, MICH, MX",1512.0,IA,09-11-01,MICH,MX,02-18-02
1030,ACP337,"02-26-02 El Rosario, MICH, MX",1512.0,IA,09-08-01,MICH,MX,02-26-02
1031,AER977,"03-01-02 El Rosario, MICH, MX",1512.0,NE,09-12-01,MICH,MX,03-01-02
1032,AER952,"01-20-02 El Rosario, MICH, MX",1512.0,NE,09-12-01,MICH,MX,01-20-02
1033,AES536,"01-24-02 El Rosario, MICH, MX",1512.0,NE,09-22-01,MICH,MX,01-24-02
1034,AES510,"03-13-02 El Rosario, MICH, MX",1512.0,NE,09-21-01,MICH,MX,03-13-02
1035,AES507,"03-04-02 El Rosario, MICH, MX",1512.0,NE,09-21-01,MICH,MX,03-04-02
1036,AES502,"02-28-02 El Rosario, MICH, MX",1512.0,NE,09-20-01,MICH,MX,02-28-02
1037,AES499,"02-26-02 El Rosario, MICH, MX",1512.0,NE,09-20-01,MICH,MX,02-26-02
1038,AES484,"01-20-02 El Rosario, MICH, MX",1512.0,NE,09-20-01,MICH,MX,01-20-02
1039,AES446,"02-13-02 El Rosario, MICH, MX",1512.0,NE,09-19-01,MICH,MX,02-13-02
1040,AES437,"01-18-02 El Rosario, MICH, MX",1512.0,NE,09-18-01,MICH,MX,01-18-02
1041,AES412,"02-26-02 El Rosario, MICH, MX",1512.0,NE,09-17-01,MICH,MX,02-26-02
1042,AES418,"02-26-02 El Rosario, MICH, MX",1512.0,NE,09-17-01,MICH,MX,02-26-02
1043,AES292,"02-28-02 El Rosario, MICH, MX",1512.0,NE,09-14-01,MICH,MX,02-28-02
1044,AES269,"02-26-02 El Rosario, MICH, MX",1512.0,NE,09-13-01,MICH,MX,02-26-02
1045,AES278,"02-26-02 El Rosario, MICH, MX",1512.0,NE,09-13-01,MICH,MX,02-26-02
1046,AES273,"01-11-02 El Rosario, MICH, MX",1512.0,NE,09-13-01,MICH,MX,01-11-02
1047,AES185,"03-13-02 El Rosario, MICH, MX",1512.0,NE,09-12-01,MICH,MX,03-13-02
1048,AES219,"02-26-02 El Rosario, MICH, MX",1512.0,NE,09-12-01,MICH,MX,02-26-02
1049,AES193,"02-21-02 El Rosario, MICH, MX",1512.0,NE,09-12-01,MICH,MX,02-21-02
1050,AES206,"02-13-02 El Rosario, MICH, MX",1512.0,NE,09-12-01,MICH,MX,02-13-02
1051,AES201,"01-21-02 El Rosario, MICH, MX",1512.0,NE,09-12-01,MICH,MX,01-21-02
1052,AES066,"03-13-02 El Rosario, MICH, MX",1512.0,NE,09-10-01,MICH,MX,03-13-02
1053,AES089,"03-13-02 El Rosario, MICH, MX",1512.0,NE,09-10-01,MICH,MX,03-13-02
1054,ACO400,"02-26-02 El Rosario, MICH, MX",1512.0,IA,10-01-01,MICH,MX,02-26-02
1055,ACO357,"01-21-02 El Rosario, MICH, MX",1512.0,IA,09-19-01,MICH,MX,01-21-02
1056,ACO300,"03-12-02 El Rosario, MICH, MX",1512.0,IA,09-12-01,MICH,MX,03-12-02
1057,ACO323,"03-04-02 El Rosario, MICH, MX",1512.0,IA,09-12-01,MICH,MX,03-04-02
1058,ACO308,"02-27-02 El Rosario, MICH, MX",1512.0,IA,09-12-01,MICH,MX,02-27-02
1059,ACO304,"02-26-02 El Rosario, MICH, MX",1512.0,IA,09-12-01,MICH,MX,02-26-02
1060,ACO288,"02-26-02 El Rosario, MICH, MX",1512.0,IA,09-07-01,MICH,MX,02-26-02
1061,AER999,"02-27-02 Sierra Chincua, MICH, MX",1508.0,NE,09-20-01,MICH,MX,02-27-02
1062,AES456,"03-06-02 Sierra Chincua, MICH, MX",1508.0,NE,09-19-01,MICH,MX,03-06-02
1063,AES119,"01-22-02 Sierra Chincua, MICH, MX",1508.0,NE,09-10-01,MICH,MX,01-22-02
1064,ACO369,"03-06-02 Sierra Chincua, MICH, MX",1508.0,IA,09-20-01,MICH,MX,03-06-02
1065,ACO374,"03-06-02 Sierra Chincua, MICH, MX",1508.0,IA,09-20-01,MICH,MX,03-06-02
1066,ACO368,"03-04-02 Sierra Chincua, MICH, MX",1508.0,IA,09-20-01,MICH,MX,03-04-02
1067,ACO367,"02-26-02 Sierra Chincua, MICH, MX",1508.0,IA,09-20-01,MICH,MX,02-26-02
1068,ACO356,"03-04-02 Sierra Chincua, MICH, MX",1508.0,IA,09-19-01,MICH,MX,03-04-02
1069,ACO316,"01-22-02 Sierra Chincua, MICH, MX",1508.0,IA,09-12-01,MICH,MX,01-22-02
1070,AIG791,"03-03-02 Cerro Pelon, MICH, MX",1488.0,NE,09-19-01,MICH,MX,03-03-02
1071,ACC927,"03-12-02 El Rosario, MICH, MX",1482.0,IN,09-23-01,MICH,MX,03-12-02
1072,ACC823,"01-20-02 El Rosario, MICH, MX",1482.0,IN,09-19-01,MICH,MX,01-20-02
1073,ACC774,"02-16-02 El Rosario, MICH, MX",1482.0,IN,09-08-01,MICH,MX,02-16-02
1074,ACC978,"03-09-02 El Rosario, MICH, MX",1482.0,IN,09-17-01,MICH,MX,03-09-02
1075,ABT239,"01-21-02 El Rosario, MICH, MX",1476.0,TN,09-28-01,MICH,MX,01-21-02
1076,AGT175,"03-09-02 El Rosario, MICH, MX",1476.0,NE,09-19-01,MICH,MX,03-09-02
1077,AGT180,"01-24-02 El Rosario, MICH, MX",1476.0,NE,09-19-01,MICH,MX,01-24-02
1078,ACC878,"03-12-02 El Rosario, MICH, MX",1470.0,KY,09-15-01,MICH,MX,03-12-02
1079,ACC901,"02-26-02 El Rosario, MICH, MX",1470.0,KY,09-15-01,MICH,MX,02-26-02
1080,AIN887,"03-03-02 Cerro Pelon, MICH, MX",1465.0,NE,09-14-01,MICH,MX,03-03-02
1081,ABU255,"03-04-02 El Rosario, MICH, MX",1460.0,KY,09-15-01,MICH,MX,03-04-02
1082,ABU178,"02-26-02 El Rosario, MICH, MX",1460.0,KY,09-15-01,MICH,MX,02-26-02
1083,ABU055,"02-18-02 El Rosario, MICH, MX",1460.0,KY,09-15-01,MICH,MX,02-18-02
1084,ABU064,"02-13-02 El Rosario, MICH, MX",1460.0,KY,09-15-01,MICH,MX,02-13-02
1085,ABU122,"01-20-02 El Rosario, MICH, MX",1460.0,KY,09-15-01,MICH,MX,01-20-02
1086,ABU050,"01-11-02 El Rosario, MICH, MX",1460.0,KY,09-15-01,MICH,MX,01-11-02
1087,ABU339,"03-04-02 Sierra Chincua, MICH, MX",1456.0,KY,09-17-01,MICH,MX,03-04-02
1088,AIN780,"03-07-02 El Rosario, MICH, MX",1449.0,NE,09-14-01,MICH,MX,03-07-02
1089,AIN718,"02-26-02 El Rosario, MICH, MX",1449.0,NE,09-14-01,MICH,MX,02-26-02
1090,AIN628,"02-16-02 El Rosario, MICH, MX",1449.0,NE,09-12-01,MICH,MX,02-16-02
1091,AIN601,"02-13-02 El Rosario, MICH, MX",1449.0,NE,09-12-01,MICH,MX,02-13-02
1092,AEE365,"02-13-02 El Rosario, MICH, MX",1442.0,MO,10-02-01,MICH,MX,02-13-02
1093,612HY,"03-06-02 El Rosario, MICH, MX",1442.0,MO,09-27-99,MICH,MX,03-06-02
1094,AJF652,"02-26-02 El Rosario, MICH, MX",1429.0,GA,10-10-01,MICH,MX,02-26-02
1095,AJF638,"02-27-02 El Rosario, MICH, MX",1429.0,GA,10-06-01,MICH,MX,02-27-02
1096,AIP655,"03-13-02 El Rosario, MICH, MX",1425.0,NE,09-20-01,MICH,MX,03-13-02
1097,AIP579,"02-13-02 El Rosario, MICH, MX",1425.0,NE,09-19-01,MICH,MX,02-13-02
1098,AIP504,"03-13-02 El Rosario, MICH, MX",1425.0,NE,09-18-01,MICH,MX,03-13-02
1099,AIP508,"02-26-02 El Rosario, MICH, MX",1425.0,NE,09-18-01,MICH,MX,02-26-02
1100,AIP811,"03-04-02 El Rosario, MICH, MX",1425.0,NE,09-17-01,MICH,MX,03-04-02
1101,AIP697,"02-28-02 El Rosario, MICH, MX",1425.0,NE,09-17-01,MICH,MX,02-28-02
1102,AIP728,"02-26-02 El Rosario, MICH, MX",1425.0,NE,09-17-01,MICH,MX,02-26-02
1103,AIP685,"01-24-02 El Rosario, MICH, MX",1425.0,NE,09-17-01,MICH,MX,01-24-02
1104,AIP807,"02-26-02 El Rosario, MICH, MX",1425.0,NE,09-14-01,MICH,MX,02-26-02
1105,AEM412,"01-06-02 El Rosario, MICH, MX",1423.0,KS,09-14-01,MICH,MX,01-06-02
1106,AEM360,"03-04-02 El Rosario, MICH, MX",1423.0,KS,09-14-01,MICH,MX,03-04-02
1107,AEM448,"02-26-02 El Rosario, MICH, MX",1423.0,KS,09-14-01,MICH,MX,02-26-02
1108,AEM367,"01-20-02 El Rosario, MICH, MX",1423.0,KS,09-14-01,MICH,MX,01-20-02
1109,AFN878,"02-26-02 El Rosario, MICH, MX",1423.0,IL,,MICH,MX,02-26-02
1110,AEE178,"02-13-02 El Rosario, MICH, MX",1423.0,IL,09-22-01,MICH,MX,02-13-02
1111,AEE252,"03-13-02 El Rosario, MICH, MX",1423.0,IL,09-17-01,MICH,MX,03-13-02
1112,AFO189,"03-12-02 El Rosario, MICH, MX",1423.0,IL,09-17-01,MICH,MX,03-12-02
1113,AEE169,"03-12-02 El Rosario, MICH, MX",1423.0,IL,09-17-01,MICH,MX,03-12-02
1114,AEE089,"03-01-02 El Rosario, MICH, MX",1423.0,IL,09-17-01,MICH,MX,03-01-02
1115,AFO108,"02-27-02 El Rosario, MICH, MX",1423.0,IL,09-17-01,MICH,MX,02-27-02
1116,AFO062,"03-13-02 El Rosario, MICH, MX",1423.0,IL,09-15-01,MICH,MX,03-13-02
1117,AFO233,"03-08-02 El Rosario, MICH, MX",1423.0,IL,09-15-01,MICH,MX,03-08-02
